"Id","MSZoning","LotFrontage","Neighborhood","Condition1","BldgType","OverallQual","YearBuilt","YearRemodAdd","BsmtFinSF1","TotalBsmtSF","Heating","CentralAir","Electrical","X1stFlrSF","GrLivArea","BsmtFullBath","FullBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SalePrice","Electrical_imp","TotalBaths","CentralAirnum","HeatingQCnum"
898,"RL",64,"SawyerW","Feedr","Duplex",5,1979,1979,0,0,"GasA","Y","SBrkr",1120,2240,0,2,6,12,0,2,528,154,0,6,2009,142953,FALSE,2,2,3
900,"RL",65,"Sawyer","Feedr","1Fam",5,1961,1994,465,912,"GasA","Y","SBrkr",1236,1236,0,1,3,6,1,1,288,0,0,6,2006,135000,FALSE,1,2,3
901,"RL",73,"NAmes","Norm","1Fam",4,1971,1971,322,858,"GasA","Y","SBrkr",858,858,0,1,2,4,0,1,684,0,0,6,2007,110000,FALSE,1,2,3
902,"RL",64,"NAmes","Norm","1Fam",5,1957,2000,860,992,"GasA","Y","SBrkr",1306,1306,1,1,2,5,0,1,756,0,0,5,2009,153000,FALSE,2,2,3
903,"RL",63,"Gilbert","Norm","1Fam",7,2003,2003,0,783,"GasA","Y","SBrkr",807,1509,0,2,3,8,1,2,393,0,75,7,2006,180000,FALSE,3,2,1
904,"RL",50,"Gilbert","Norm","1Fam",7,2006,2006,0,1670,"GasA","Y","SBrkr",1670,1670,0,2,3,7,1,3,690,144,60,8,2006,240000,FALSE,2,2,1
905,"RL",71,"Sawyer","Norm","1Fam",5,1967,1967,599,876,"GasA","Y","SBrkr",902,902,0,1,3,6,0,1,288,0,0,8,2007,125500,FALSE,1,2,3
906,"RL",80,"NAmes","Norm","1Fam",5,1954,1954,354,1056,"GasA","Y","SBrkr",1063,1063,1,1,3,6,0,1,280,0,0,2,2010,128000,FALSE,2,2,3
907,"RL",116,"Somerst","Norm","1Fam",8,2006,2006,63,1623,"GasA","Y","SBrkr",1636,1636,1,2,3,8,1,3,865,0,60,6,2007,255000,FALSE,3,2,1
908,"RL",86,"Crawfor","Norm","1Fam",7,1936,1987,223,1017,"GasA","Y","SBrkr",1020,2057,0,1,3,6,1,1,180,0,0,6,2006,250000,FALSE,2,2,2
909,"RL",73,"Mitchel","Norm","1Fam",5,1983,1983,301,864,"GasA","Y","SBrkr",902,902,1,1,2,5,0,2,484,164,0,6,2006,131000,FALSE,2,2,3
910,"RL",149,"Gilbert","Norm","1Fam",6,2005,2005,0,742,"GasA","Y","SBrkr",742,1484,0,2,3,8,1,2,390,36,24,6,2009,174000,FALSE,3,2,1
911,"RL",80,"NAmes","Feedr","Duplex",5,1960,1960,443,1105,"GasA","Y","FuseA",1105,2274,0,2,5,12,0,2,480,0,0,1,2010,154300,FALSE,2,2,3
912,"RL",70,"CollgCr","Norm","1Fam",5,1977,1989,196,1268,"GasA","Y","SBrkr",1268,1268,0,1,3,5,0,1,252,173,0,10,2009,143500,FALSE,2,2,3
913,"RM",51,"BrkSide","Norm","1Fam",5,1925,1950,489,768,"GasA","N","SBrkr",1015,1015,0,1,3,6,0,1,450,0,0,7,2006,88000,FALSE,1,1,3
914,"RH",82,"Crawfor","Norm","Duplex",5,1949,1950,284,1001,"GasA","N","FuseA",1001,2002,0,2,4,8,0,3,871,0,0,8,2007,145000,FALSE,2,1,3
915,"FV",30,"Somerst","Norm","TwnhsE",6,2009,2009,294,612,"GasA","Y","SBrkr",612,1224,0,2,2,4,0,2,528,0,234,6,2009,173733,FALSE,3,2,1
916,"RM",21,"MeadowV","Norm","Twnhs",4,1970,1970,0,546,"GasA","Y","SBrkr",546,1092,0,1,3,6,0,1,286,0,0,1,2007,75000,FALSE,2,2,4
917,"C (all)",50,"IDOTRR","Norm","1Fam",2,1949,1950,50,480,"GasA","N","FuseA",480,480,1,0,1,4,0,1,308,0,0,10,2006,35311,FALSE,1,1,3
918,"RL",65.5,"Edwards","Norm","1Fam",4,1956,1956,1059,1134,"GasA","Y","FuseA",1229,1229,0,1,3,6,0,1,284,0,0,4,2009,135000,FALSE,1,2,1
919,"RL",103,"SawyerW","Norm","1Fam",7,1991,1991,48,1104,"GasA","Y","SBrkr",912,2127,1,2,4,8,1,3,833,72,192,11,2007,238000,FALSE,4,2,1
920,"RL",87,"NAmes","Norm","1Fam",6,1958,2002,528,1184,"GasA","Y","SBrkr",1414,1414,1,1,3,6,1,2,601,0,51,5,2008,176500,FALSE,2,2,1
921,"RL",70,"SawyerW","Norm","1Fam",6,1994,1994,814,928,"GasA","Y","SBrkr",936,1721,0,2,3,7,0,2,471,300,87,7,2007,201000,FALSE,4,2,1
922,"RL",67,"Edwards","Feedr","Duplex",5,1900,2003,1084,1272,"GasA","Y","SBrkr",1272,2200,2,2,4,9,0,0,0,0,70,9,2008,145900,FALSE,6,2,2
923,"RL",65,"Gilbert","RRAn","1Fam",6,2005,2006,28,1316,"GasA","Y","SBrkr",1316,1316,0,2,3,6,1,2,397,100,0,10,2006,169990,FALSE,2,2,1
924,"RL",50,"SawyerW","Norm","TwnhsE",6,1993,1994,165,1604,"GasA","Y","SBrkr",1617,1617,1,2,2,5,1,2,533,0,69,7,2008,193000,FALSE,3,2,1
925,"RL",79,"NWAmes","Norm","1Fam",6,1980,1980,625,1686,"GasA","Y","SBrkr",1686,1686,1,2,3,7,1,2,612,384,131,5,2006,207500,FALSE,3,2,3
926,"RL",80,"NWAmes","Norm","1Fam",5,1977,1977,767,1126,"GasA","Y","SBrkr",1126,1126,0,2,3,6,0,2,540,180,0,3,2008,175000,FALSE,3,2,3
927,"RL",93,"NridgHt","Norm","1Fam",8,2003,2004,0,1181,"GasA","Y","SBrkr",1234,2374,0,2,4,10,1,3,656,104,100,5,2007,285000,FALSE,3,2,1
928,"RL",80,"NWAmes","Feedr","1Fam",7,1968,1968,552,832,"GasA","Y","SBrkr",1098,1978,0,2,4,9,1,2,486,0,43,4,2008,176000,FALSE,3,2,2
929,"RL",70,"CollgCr","Norm","1Fam",8,2001,2001,0,1753,"GasA","Y","SBrkr",1788,1788,0,2,3,7,1,2,522,202,151,6,2009,236500,FALSE,2,2,1
930,"RL",65,"Gilbert","Norm","1Fam",7,1997,1997,0,964,"GasA","Y","SBrkr",993,2236,0,2,4,8,1,2,642,0,0,11,2006,222000,FALSE,3,2,2
931,"RL",73,"Timber","Norm","1Fam",8,2007,2007,16,1466,"GasA","Y","SBrkr",1466,1466,0,2,3,7,0,3,610,100,18,7,2009,201000,FALSE,2,2,1
932,"RL",70,"NAmes","Norm","1Fam",5,1965,1965,338,925,"GasA","Y","SBrkr",925,925,0,1,2,5,0,1,429,0,0,7,2009,117500,FALSE,2,2,1
933,"RL",84,"Somerst","RRNn","1Fam",9,2006,2006,0,1905,"GasA","Y","SBrkr",1905,1905,0,2,3,8,1,3,788,0,191,3,2007,320000,FALSE,2,2,1
934,"RL",63,"CollgCr","Norm","1Fam",7,2004,2004,20,1500,"GasA","Y","SBrkr",1500,1500,0,2,3,6,0,2,570,192,36,8,2009,190000,FALSE,2,2,1
935,"RL",313,"NAmes","PosA","1Fam",7,1960,2007,425,585,"GasA","Y","SBrkr",2069,2069,1,2,4,9,1,2,505,0,0,11,2008,242000,FALSE,3,2,1
936,"RL",52,"BrkSide","Norm","1Fam",4,1926,1953,0,600,"GasA","Y","SBrkr",747,747,0,1,1,5,0,2,528,0,0,6,2006,79900,FALSE,1,2,2
937,"RL",67,"SawyerW","Norm","1Fam",7,2003,2003,833,1176,"GasA","Y","SBrkr",1200,1200,1,2,2,5,0,2,555,0,41,8,2009,184900,FALSE,3,2,1
938,"RL",75,"Somerst","Norm","1Fam",7,2005,2005,341,1113,"GasA","Y","SBrkr",1113,1971,0,2,3,8,1,2,689,0,48,2,2009,253000,FALSE,3,2,1
939,"RL",73,"CollgCr","Norm","1Fam",7,2006,2006,464,1391,"GasA","Y","SBrkr",1391,1962,0,2,3,7,0,3,868,0,90,8,2006,239799,FALSE,3,2,1
940,"RL",80,"ClearCr","Norm","1Fam",7,1940,1950,0,1032,"GasA","Y","SBrkr",1207,2403,0,2,4,10,2,1,349,56,0,6,2010,244400,FALSE,2,2,1
941,"RL",55,"Mitchel","Norm","Duplex",6,1976,1976,936,1728,"GasA","Y","SBrkr",1728,1728,0,2,4,8,0,2,574,40,0,7,2006,150900,FALSE,2,2,3
942,"RL",65,"Gilbert","RRNn","1Fam",7,1999,1999,772,992,"GasA","Y","SBrkr",1022,2060,1,2,3,8,1,2,390,0,0,6,2009,214000,FALSE,4,2,1
943,"RL",42,"Edwards","Norm","Duplex",4,1977,1977,1440,1440,"GasA","Y","SBrkr",1440,1440,2,2,4,8,0,0,0,321,0,8,2007,150000,FALSE,4,2,3
944,"RL",100,"Mitchel","Norm","Duplex",5,1967,1967,0,1632,"GasA","Y","SBrkr",1632,1632,0,2,4,8,0,2,576,0,0,6,2007,143000,FALSE,2,2,3
945,"RL",85,"Timber","Norm","1Fam",6,1958,1958,111,819,"GasA","Y","FuseA",1344,1344,0,1,3,7,1,2,525,0,118,1,2009,137500,FALSE,2,2,2
946,"RM",98,"OldTown","Norm","1Fam",5,1890,1996,1088,1088,"GasA","Y","SBrkr",1188,1869,0,1,2,7,0,2,456,48,0,9,2009,124900,FALSE,1,2,3
947,"RL",70,"NAmes","Norm","1Fam",5,1959,1959,748,1144,"GasA","Y","SBrkr",1144,1144,1,1,3,6,1,1,796,86,0,3,2006,143000,FALSE,2,2,3
948,"RL",85,"Timber","Norm","1Fam",8,2002,2003,1300,1616,"GasA","Y","SBrkr",1629,1629,1,2,3,9,1,3,808,0,252,11,2007,270000,FALSE,3,2,1
949,"RL",65,"CollgCr","Norm","1Fam",7,2002,2002,0,936,"GasA","Y","SBrkr",936,1776,0,2,3,7,1,2,474,144,96,2,2006,192500,FALSE,3,2,1
950,"RL",78,"NWAmes","Norm","1Fam",6,1972,2006,982,1161,"GasA","Y","SBrkr",1381,1381,1,1,3,5,1,2,676,0,0,3,2010,197500,FALSE,3,2,3
951,"RL",60,"NAmes","Norm","1Fam",5,1950,2002,398,864,"GasA","Y","SBrkr",864,864,1,1,3,5,0,2,720,194,0,7,2007,129000,FALSE,2,2,2
952,"RH",60,"SawyerW","Norm","1Fam",5,1965,1965,641,828,"GasA","Y","SBrkr",965,965,1,1,3,6,0,1,300,421,0,7,2006,119900,FALSE,2,2,2
953,"RL",60,"CollgCr","Norm","1Fam",5,1972,2003,660,768,"GasA","Y","SBrkr",768,768,0,1,2,5,0,1,396,192,0,4,2009,133900,FALSE,2,2,2
954,"RL",73,"Mitchel","Norm","1Fam",5,1969,1969,562,784,"GasA","Y","SBrkr",1168,1968,0,2,4,7,1,2,530,305,189,9,2008,172000,FALSE,4,2,1
955,"RL",35,"Edwards","Norm","Duplex",6,1975,1975,945,945,"GasA","Y","SBrkr",980,980,0,2,4,4,0,0,0,0,0,10,2006,127500,FALSE,4,2,3
956,"RH",82,"Crawfor","Norm","Duplex",6,1946,1950,484,979,"GasA","N","FuseF",979,1958,0,2,4,8,0,2,492,0,0,8,2007,145000,FALSE,2,1,3
957,"RM",24,"Blueste","Norm","TwnhsE",6,1980,1980,285,561,"GasA","Y","SBrkr",561,1229,0,1,2,5,1,2,462,150,0,5,2009,124000,FALSE,2,2,3
958,"RL",70,"Sawyer","Norm","1Fam",5,1962,1962,417,1057,"GasA","Y","SBrkr",1057,1057,0,1,3,6,0,2,576,0,0,4,2007,132000,FALSE,1,2,3
959,"RL",65,"CollgCr","Norm","1Fam",7,2003,2003,699,1337,"GasA","Y","SBrkr",1337,1337,1,2,3,6,0,2,531,0,39,10,2007,185000,FALSE,3,2,1
960,"FV",24,"Somerst","Norm","Twnhs",7,1999,1999,604,696,"GasA","Y","SBrkr",696,1416,1,2,3,6,0,2,484,0,44,5,2010,155000,FALSE,4,2,1
961,"RL",50,"BrkSide","Norm","1Fam",5,1958,2008,696,858,"GasA","Y","SBrkr",858,858,1,1,2,4,0,0,0,117,0,2,2010,116500,FALSE,2,2,2
962,"RL",80,"NWAmes","PosN","1Fam",6,1977,1995,896,1330,"GasA","Y","SBrkr",1542,2872,1,2,4,11,1,2,619,550,282,7,2008,272000,FALSE,4,2,3
963,"RL",24,"NPkVill","Norm","TwnhsE",6,1976,1976,556,804,"GasA","Y","SBrkr",804,1548,1,2,3,7,1,2,440,48,0,7,2007,155000,FALSE,4,2,3
964,"RL",122,"CollgCr","Norm","1Fam",9,2007,2007,0,1800,"GasA","Y","SBrkr",1800,1800,0,2,2,7,0,2,702,288,136,5,2009,239000,FALSE,2,2,1
965,"RL",80,"Timber","Norm","1Fam",7,2002,2003,624,817,"GasA","Y","SBrkr",824,1894,1,2,4,8,1,2,510,0,40,2,2010,214900,FALSE,4,2,1
966,"RL",65,"Gilbert","RRAn","1Fam",6,2005,2007,0,783,"GasA","Y","SBrkr",783,1484,0,2,3,8,1,2,393,0,72,7,2007,178900,FALSE,3,2,1
967,"RL",130,"Crawfor","Norm","1Fam",5,1940,1950,428,728,"GasA","Y","SBrkr",976,1308,1,1,2,7,2,1,256,0,70,6,2009,160000,FALSE,3,2,1
968,"RL",73,"NAmes","Norm","1Fam",5,1955,1955,902,1098,"GasA","Y","SBrkr",1098,1098,1,1,3,6,0,1,260,0,0,7,2008,135000,FALSE,2,2,3
969,"RM",50,"OldTown","Norm","1Fam",3,1910,1950,0,600,"Grav","N","SBrkr",600,968,0,1,2,6,0,0,0,0,0,5,2009,37900,FALSE,1,1,4
970,"RL",75,"NAmes","Norm","2fmCon",6,1958,1958,513,588,"GasA","Y","SBrkr",1095,1095,1,1,2,6,0,1,264,0,0,3,2006,140000,FALSE,2,2,3
971,"RL",60,"NAmes","Norm","1Fam",4,1949,1950,0,720,"GasA","N","FuseA",720,1192,0,1,4,6,0,0,0,0,0,12,2006,135000,FALSE,2,1,3
972,"RL",36,"NridgHt","Norm","Twnhs",7,2003,2004,567,764,"GasA","Y","SBrkr",764,1626,0,2,2,6,0,2,474,0,27,7,2009,173000,FALSE,2,2,1
973,"RL",55,"SawyerW","Norm","TwnhsE",6,1979,1979,0,918,"GasA","Y","SBrkr",918,918,0,2,2,5,1,1,264,28,0,4,2010,99500,FALSE,2,2,3
974,"FV",95,"Somerst","Norm","1Fam",7,2007,2008,0,1428,"GasA","Y","SBrkr",1428,1428,0,2,3,6,0,2,480,0,120,12,2008,182000,FALSE,2,2,1
975,"RL",60,"BrkSide","RRAn","1Fam",7,1910,1993,0,728,"GasA","N","SBrkr",1136,2019,0,1,3,8,0,2,532,509,135,10,2009,167500,FALSE,1,1,3
976,"FV",73.5,"Somerst","Norm","Twnhs",7,2000,2000,641,673,"GasA","Y","SBrkr",673,1382,1,2,3,6,0,2,490,153,50,4,2006,165000,FALSE,4,2,1
977,"RL",51,"BrkSide","Norm","1Fam",4,1923,1958,0,440,"GasA","Y","FuseA",869,869,0,1,2,4,0,0,0,0,0,8,2006,85500,FALSE,1,2,3
978,"FV",35,"Somerst","Norm","TwnhsE",7,2006,2007,1106,1241,"GasA","Y","SBrkr",1241,1241,1,1,1,4,0,2,569,0,116,11,2007,199900,FALSE,3,2,1
979,"RL",68,"Edwards","Norm","1Fam",4,1954,1954,552,894,"GasA","Y","SBrkr",894,894,0,1,3,5,0,2,400,0,0,5,2007,110000,FALSE,1,2,1
980,"RL",80,"Sawyer","Feedr","1Fam",5,1963,1963,651,1121,"GasA","Y","SBrkr",1121,1121,1,1,3,5,0,2,480,0,80,6,2009,139000,FALSE,2,2,3
981,"RL",73,"NAmes","Norm","1Fam",7,1961,2007,867,944,"GasA","Y","SBrkr",999,999,1,1,3,6,0,2,588,144,76,7,2008,178400,FALSE,2,2,2
982,"RL",98,"NoRidge","Norm","1Fam",8,1998,1999,854,1225,"GasA","Y","SBrkr",1276,2612,1,2,4,8,1,3,676,250,0,7,2009,336000,FALSE,4,2,1
983,"RL",43,"Blmngtn","Norm","1Fam",7,2007,2007,0,1266,"GasA","Y","SBrkr",1266,1266,0,2,2,6,1,2,388,100,16,3,2008,159895,FALSE,2,2,1
984,"RL",70,"CollgCr","Norm","1Fam",8,2002,2002,0,1128,"GasA","Y","SBrkr",1149,2290,0,2,4,9,1,2,779,0,0,5,2008,255900,FALSE,3,2,1
985,"RL",75,"Mitchel","Norm","Duplex",5,1977,1977,0,0,"GasA","Y","SBrkr",1302,1734,0,2,4,8,0,2,539,0,0,8,2009,126000,FALSE,2,2,3
986,"RL",68,"Edwards","Norm","2fmCon",5,1950,1950,1040,1164,"GasW","N","SBrkr",1164,1164,1,1,3,5,0,1,240,0,48,8,2008,125000,FALSE,2,1,3
987,"RM",59,"OldTown","Feedr","1Fam",6,1910,2003,0,485,"GasA","Y","SBrkr",1001,1635,0,1,2,5,0,1,255,394,0,6,2006,117000,FALSE,1,2,2
989,"RL",80,"NWAmes","Norm","1Fam",6,1976,1976,156,848,"GasA","Y","SBrkr",1118,2030,0,2,4,8,1,2,551,0,224,6,2007,195000,FALSE,3,2,3
990,"FV",65,"Somerst","Norm","1Fam",7,2006,2006,0,770,"GasA","Y","SBrkr",778,1576,0,2,3,6,0,2,614,0,50,8,2006,197000,FALSE,3,2,1
993,"RL",80,"NAmes","Norm","1Fam",6,1964,1993,536,822,"GasA","Y","SBrkr",1020,1851,0,2,3,7,1,2,440,239,42,7,2007,187000,FALSE,3,2,2
994,"RL",68,"CollgCr","Norm","1Fam",6,2005,2006,0,750,"GasA","Y","SBrkr",750,1500,0,2,3,6,0,2,564,0,35,8,2006,173900,FALSE,3,2,1
995,"RL",96,"NridgHt","Norm","1Fam",10,2006,2007,1172,1700,"GasA","Y","SBrkr",1718,1718,1,2,3,7,1,3,786,216,48,7,2009,337500,FALSE,3,2,1
996,"RL",51,"BrkSide","Feedr","1Fam",4,1946,1950,384,747,"GasA","Y","SBrkr",774,1230,1,1,3,5,0,1,305,0,57,8,2006,121600,FALSE,3,2,3
997,"RL",73,"NAmes","Norm","1Fam",5,1961,1961,915,1050,"GasA","Y","SBrkr",1050,1050,1,1,3,6,0,1,368,0,319,1,2006,136500,FALSE,2,2,3
998,"RL",80,"NWAmes","PosA","1Fam",6,1970,1970,0,1442,"GasA","Y","SBrkr",1442,1442,0,2,2,6,1,2,615,371,0,2,2009,185000,FALSE,2,2,3
999,"RM",60,"IDOTRR","Norm","1Fam",3,1922,1950,0,1007,"GasA","N","SBrkr",1077,1077,0,1,3,6,1,1,210,0,100,5,2006,91000,FALSE,1,1,4
1000,"RL",64,"CollgCr","Norm","1Fam",7,2006,2006,686,1187,"GasA","Y","SBrkr",1208,1208,1,2,2,6,0,2,632,105,61,2,2010,206000,FALSE,3,2,1
1001,"RL",74,"Edwards","Norm","1Fam",3,1952,1952,0,0,"GasW","N","FuseF",944,944,0,1,2,4,0,2,528,0,0,7,2009,82000,FALSE,1,1,4
1002,"RL",60,"OldTown","Norm","1Fam",5,1920,1950,0,691,"GasA","Y","FuseA",691,691,0,1,2,4,0,1,216,0,20,1,2007,86000,FALSE,1,2,1
1003,"RL",75,"Somerst","RRAn","1Fam",8,2006,2006,24,1574,"GasA","Y","SBrkr",1574,1574,0,2,3,7,1,3,824,144,104,7,2008,232000,FALSE,2,2,1
1004,"RL",80,"NWAmes","Feedr","Duplex",5,1976,1976,0,1680,"GasA","Y","SBrkr",1680,1680,0,2,4,8,0,2,528,0,0,6,2007,136905,FALSE,2,2,4
1005,"RL",43,"Blmngtn","Norm","TwnhsE",7,2005,2006,16,1346,"GasA","Y","SBrkr",1504,1504,0,2,1,7,1,2,457,156,0,5,2009,181000,FALSE,2,2,1
1006,"RL",65,"CollgCr","Norm","1Fam",5,1977,1977,595,985,"GasA","Y","SBrkr",985,985,0,2,3,6,0,1,328,210,0,11,2008,149900,FALSE,2,2,3
1007,"RL",73,"NAmes","PosN","1Fam",6,1970,1970,1237,1657,"GasA","Y","SBrkr",1657,1657,0,2,3,7,1,2,484,0,0,3,2007,163500,FALSE,3,2,2
1008,"RM",21,"MeadowV","Norm","TwnhsE",4,1970,1970,273,546,"GasA","Y","SBrkr",546,1092,0,1,3,6,0,1,286,238,0,8,2009,88000,FALSE,2,2,3
1009,"RL",43,"Mitchel","Norm","1Fam",7,2004,2005,0,1710,"GasA","Y","SBrkr",1710,1710,0,2,3,7,1,2,550,100,48,4,2009,240000,FALSE,2,2,1
1010,"RL",60,"SWISU","Norm","1Fam",5,1926,1950,0,1008,"GasA","Y","SBrkr",1008,1522,0,2,4,7,0,0,0,0,0,6,2006,102000,FALSE,2,2,1
1011,"RL",115,"Sawyer","Norm","1Fam",5,1948,1950,0,720,"GasA","Y","SBrkr",720,1271,0,2,4,7,1,1,312,0,0,8,2008,135000,FALSE,2,2,3
1012,"RL",75,"Edwards","Norm","Duplex",5,1965,1965,0,0,"GasA","N","SBrkr",1664,1664,0,2,4,8,0,0,0,0,0,5,2010,100000,FALSE,2,1,3
1013,"RL",55,"Crawfor","Norm","1Fam",6,1923,1996,0,602,"GasA","Y","SBrkr",900,1502,0,1,3,7,2,1,180,96,0,8,2007,165000,FALSE,2,2,3
1014,"RM",60,"OldTown","Norm","1Fam",5,1910,2006,247,1022,"GasW","N","SBrkr",1022,1022,1,1,2,4,0,1,280,0,30,6,2009,85000,FALSE,2,1,3
1015,"RL",60,"NAmes","Artery","1Fam",6,1948,1950,336,1082,"GasA","Y","SBrkr",1082,1082,0,1,2,5,1,1,240,0,130,11,2007,119200,FALSE,1,2,3
1016,"RL",70,"NWAmes","Norm","1Fam",8,2001,2001,643,810,"GasA","Y","SBrkr",810,1665,1,2,3,6,0,2,528,0,45,11,2009,227000,FALSE,4,2,1
1017,"RL",73,"CollgCr","Norm","1Fam",7,1996,1996,690,1504,"GasA","Y","SBrkr",1504,1504,1,2,3,6,1,2,478,115,66,6,2009,203000,FALSE,3,2,1
1018,"RL",61.5,"StoneBr","Norm","TwnhsE",8,1984,1984,1036,1220,"GasA","Y","SBrkr",1360,1360,1,1,1,4,1,2,565,63,0,8,2009,187500,FALSE,2,2,2
1019,"RL",65,"Gilbert","Norm","1Fam",7,1991,1992,0,384,"GasA","Y","SBrkr",802,1472,0,2,3,7,1,2,402,164,0,5,2007,160000,FALSE,3,2,2
1020,"RL",43,"Blmngtn","Norm","TwnhsE",7,2005,2005,16,1362,"GasA","Y","SBrkr",1506,1506,0,2,2,6,1,2,440,142,20,4,2006,213490,FALSE,2,2,1
1021,"RL",60,"Edwards","Norm","1Fam",4,2005,2005,1024,1132,"GasA","Y","SBrkr",1132,1132,1,1,2,5,0,2,451,252,64,6,2008,176000,FALSE,3,2,1
1022,"RL",64,"CollgCr","Norm","1Fam",7,2006,2006,684,1199,"GasA","Y","SBrkr",1220,1220,1,2,2,6,0,2,632,105,54,7,2006,194000,FALSE,3,2,1
1023,"RM",52,"OldTown","Norm","1Fam",5,1930,1950,324,912,"GasA","Y","FuseA",912,1248,0,1,2,6,0,1,160,0,0,3,2007,87000,FALSE,1,2,2
1024,"RL",43,"Blmngtn","Norm","TwnhsE",7,2005,2006,16,1346,"GasA","Y","SBrkr",1504,1504,0,2,2,7,1,2,437,156,20,5,2008,191000,FALSE,2,2,1
1025,"RL",85,"Timber","Norm","1Fam",8,1976,1976,1165,1565,"GasA","Y","SBrkr",2898,2898,1,2,2,10,1,2,665,0,72,5,2008,287000,FALSE,3,2,3
1026,"RL",70,"CollgCr","Norm","1Fam",5,1972,1972,138,882,"GasA","Y","SBrkr",882,882,1,1,3,5,0,2,461,96,0,3,2007,112500,FALSE,2,2,3
1027,"RL",73,"NAmes","Feedr","1Fam",5,1960,1960,697,1268,"GasA","Y","SBrkr",1264,1264,1,1,3,6,2,2,461,0,0,4,2010,167500,FALSE,2,2,3
1028,"RL",71,"Timber","Norm","1Fam",8,2007,2008,1513,1638,"GasA","Y","SBrkr",1646,1646,1,2,3,7,1,3,800,192,44,4,2008,293077,FALSE,3,2,1
1029,"RL",79,"NAmes","Artery","1Fam",5,1941,1950,368,768,"GasA","Y","SBrkr",968,1376,1,1,3,6,1,1,240,0,0,4,2007,105000,FALSE,2,2,3
1030,"RM",21,"BrDale","Norm","Twnhs",6,1972,1972,317,672,"GasA","Y","SBrkr",672,1218,0,1,3,7,0,1,264,0,28,5,2006,118000,FALSE,3,2,2
1031,"RH",60,"SWISU","Norm","2fmCon",5,1916,1995,0,686,"GasA","Y","SBrkr",948,1928,0,2,5,10,0,0,0,0,0,7,2006,160000,FALSE,2,2,2
1032,"RL",102,"SWISU","Norm","1Fam",7,1920,1970,523,824,"GasA","Y","SBrkr",1687,3082,1,2,5,12,2,2,672,136,63,8,2009,197000,FALSE,4,2,1
1033,"RL",91,"NoRidge","Norm","1Fam",8,1993,1993,1012,1338,"GasA","Y","SBrkr",1352,2520,1,2,5,10,1,3,796,209,55,11,2006,310000,FALSE,4,2,1
1034,"RL",70,"CollgCr","Norm","1Fam",7,2002,2002,986,1654,"GasA","Y","SBrkr",1654,1654,1,2,3,6,0,3,900,0,136,2,2006,230000,FALSE,3,2,1
1035,"RL",50,"Crawfor","Norm","1Fam",5,1938,1950,0,920,"GasA","Y","SBrkr",954,954,0,1,2,5,1,1,240,0,0,6,2007,119750,FALSE,1,2,1
1036,"RL",65.5,"Edwards","Norm","1Fam",4,1957,1957,0,0,"GasA","N","SBrkr",845,845,0,1,3,5,0,1,290,186,0,1,2009,84000,FALSE,1,1,1
1037,"RL",89,"Timber","Norm","1Fam",9,2007,2008,1022,1620,"GasA","Y","SBrkr",1620,1620,1,2,2,6,1,3,912,228,0,9,2009,315500,FALSE,3,2,1
1038,"RL",70,"CollgCr","Norm","1Fam",8,2001,2002,0,1055,"GasA","Y","SBrkr",1055,2263,0,2,3,7,1,2,905,0,45,9,2008,287000,FALSE,3,2,1
1039,"RM",21,"MeadowV","Norm","Twnhs",4,1970,2008,0,546,"GasA","Y","SBrkr",798,1344,0,1,3,6,1,0,0,0,0,5,2009,97000,FALSE,2,2,3
1040,"RM",21,"MeadowV","Norm","TwnhsE",4,1970,1970,509,630,"GasA","Y","SBrkr",630,630,1,1,1,3,0,1,286,0,0,4,2009,80000,FALSE,2,2,3
1041,"RL",88,"Sawyer","Norm","1Fam",5,1957,2000,168,1134,"GasA","Y","SBrkr",1803,1803,1,2,3,8,1,2,484,0,0,1,2006,155000,FALSE,3,2,1
1042,"RL",80,"NWAmes","Feedr","1Fam",6,1966,2000,400,800,"GasA","Y","SBrkr",800,1632,0,1,4,7,0,2,484,0,40,7,2008,173000,FALSE,3,2,2
1043,"RL",34,"NridgHt","Norm","Twnhs",6,2005,2005,900,1306,"GasA","Y","SBrkr",1306,1306,1,2,1,5,1,2,624,170,63,8,2009,196000,FALSE,3,2,1
1044,"RL",86,"SawyerW","Norm","1Fam",7,1990,1990,1085,1475,"GasA","Y","SBrkr",1532,2329,1,2,4,10,1,2,514,192,121,5,2008,262280,FALSE,4,2,1
1045,"RL",80,"NWAmes","PosN","1Fam",8,1981,1981,1104,2524,"GasA","Y","SBrkr",2524,2524,1,2,4,9,1,2,542,474,120,7,2009,278000,FALSE,4,2,3
1046,"RL",65.5,"Edwards","Norm","1Fam",3,1955,1955,0,0,"GasA","Y","FuseA",1733,1733,0,2,4,8,1,2,452,0,0,6,2009,139600,FALSE,2,2,1
1048,"RL",57,"CollgCr","Norm","1Fam",5,1994,1995,686,990,"GasA","Y","SBrkr",990,990,0,1,3,5,0,2,672,0,0,2,2008,145000,FALSE,2,2,1
1049,"RL",100,"Mitchel","Norm","1Fam",5,1960,2006,0,0,"GasA","Y","SBrkr",1771,1771,0,1,3,9,1,2,336,0,0,11,2009,115000,FALSE,1,2,3
